Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch;;;;;;;;;;;;;
419368520,4,2016-9,Malaysia,It was a blazing hot summer during our visit. Not too many shady spots but was good to walk around. The free wifi was not strong all throughout the park. We took the MTR for the experience. Nice to have the train decorated ala Disney ears and characters. The park overall is not that big and probably can be covered in a day itself. There were just a decent number of rides for younger children. Food wise some restaurants were not opened throughout the park. We went to the one nearby Misty Manor which was great. Finding a table can be challenging so best to go after the peak meal times. There was a great sneak peak to the upcoming Halloween party in October which was really cool. Stay back for the fireworks! It's always the best way to end the visit. ,Disneyland_HongKong;;;;;;;;;;;;;
"419336175,5,2016-9,India,""When going with child, definitely visit to Disneyland. Lots of rides. Star wars theme rides were good. Overall a great experience. You need a full day to spend at disney."",Disneyland_HongKong";;;;;;;;;;;;;
419328180,4,2016-9,Oman,Easily the smallest of the 3 I've been and I didn't get to see too much of traffic as we did it on a weekday. Getting there on MTR was very convenient with a train and station dedicated to it. Overall a pleasant visit and a day full of fun n frolic. One must wait to see the 3o'clock parade !!,Disneyland_HongKong;;;;;;;;;;;;;
"419326875,4,2016-9,Australia,""We visited Anaheim Disneyland 2 years ago and it's interesting to see the same theme with a bit of Asian touch. Even though it's not as big, it's worth seeing. A lot cheaper too.We went on a Monday and it was raining so the crowd wasn't bad. With raincoats and umbrellas, we continue to enjoy ourselves by going on a few rides."",Disneyland_HongKong";;;;;;;;;;;;;
"419313434,4,2016-9,Taiwan,""We visited Disneyland HK with our three kids   4,6, and 7. We did 90% of the rides attractions in one day! Yes it was tiring for the kids  rented a stroller for our youngest son but the older two walked the entire time. We were there from when it opened to about 5pm (nobody had the energy to stay any longer). Honestly my kids at this age could careless about the parade. The lines were not bad at all, the longest wait was probably 10 mins. DO get fast passes for Winnie the Pooh and Hyperspace mountain. You'd need to pre register for the Jedi training in advance (by hyperspace mountain and check the show times). Yes the rudeness of the mainlanders is not a myth....we've encountered a few pushes here and there to attempt to cut in front of us. Over all it is def doable to do everything in one day if you're an adult or coming with older children. Another note  my 4 yr old was tall enough to ride the hyperspace mountain but he DID NOT like the ride at all. Started crying in the middle of it (too dark fast). Would advise kids 5 and under to not ride this even if they are tall enough. "",Disneyland_HongKong";;;;;;;;;;;;;
"419215485,2,2016-9,United Kingdom,""Did not think it's worth the money,does not compare to other Disney parks.Very compact and would not like to be their in peak season.The staff in the main are good and polite but board stiff (sorry disney)The site and toilets are very clean ,be prepared to Que for the few rides on the parkwould I go again NO"",Disneyland_HongKong";;;;;;;;;;;;;
"419214633,4,2016-9,United Arab Emirates,""We couldn't get the best of Hong Kong Disney land as it rained on the day we visited. Ideally it is best to visit disneyland on weekdays as weekend will be busy with longer lines as more locals are expected to visit. Also check on the weather, if it rains they may not have few events happening or it may be a rainy day version.The best way to get to the Disneyland is by MTR and there is a dedicated train that gets you here. Upon entry do get a copy of Guidemap and Times Guide to plan your day and to get the best of it. Food can be expensive and they dont allow outside food unless you are smart enough to sneak through some light snacks and drinks. Don't miss the daily night fireworks atop the Sleeping Beauty Castle at 0730pm.The best way to get the best of the day is to plan and prioritize the rides and show you prefer and keep a track of the time.  "",Disneyland_HongKong";;;;;;;;;;;;;
"419192978,4,2016-9,United Kingdom,""It's a Disney theme park and really you get everything you would expect. Lots of Disney characters, plenty of zones, mixture of thrill rides, fun rides, children's rides, Disney shows, parades and fireworks. It is a lot of fun and since I am a big Star Wars fan the addition of this to Tomorrowland is a huge plus. When we visited the park (Sept) it was quiet as all the local schools were back and so we only had to wait 10 mins max for any ride and all the shows were easily available. Given how long the queues could be this was very welcome. We spent all day there and really enjoyed ourselves as two adults being big kids for the day. There are plenty of restaurants, food stalls and drink stands to choose from if the Park is busy. However they had shuttered a lot of these when we visited due to the lower visitor numbers making the choice somewhat more limited. I would have preferred a couple more  thrill  rides but this park does seem more aimed at smaller children than others I have been to. Also there is no alcohol anywhere in the park which is a shame as a cold beer would be very welcome given the heat. As mentioned above it does get hot in Hong Kong but there is a lot of shade and air conditioning around to make it more tolerable. So definitely worth a visit with kids or without and gives you that real Disney feel. "",Disneyland_HongKong";;;;;;;;;;;;;
"419151261,4,2016-9,India,""If u have extra day to spare, and never been to any Disney..den u shud visit..if not ..i wont recommend.Dont know why but something is missing. and if u dont have an extra day and have to choose one from disney or ocean park..it is for sure ocean park.Though some of the rides are mesmerising "",Disneyland_HongKong";;;;;;;;;;;;;
419045074,3,2016-8,United Kingdom,the ticket price for Disney is so expensive i researched that the tickets in Hong Kong are more expensive than Paris Disneyland which is ridiculous as in Paris there are more attraction and more rides compared to Hong Kong Disney. however overall a good place to visit with the kids.,Disneyland_HongKong;;;;;;;;;;;;;
418882565,5,2016-2,India,It is a place to visit if you r in Hong Kong. Communication to and from is very good as the metro tube MRT goes to Disneyland Activities galore...rides....shows...souvenir shops ...eateries are in abundance inside the park. To use your time efficiently select from the various maps and guides the rides and activities you want to do. It is a whole day program actually... The icing on the cake is the parade at the end of the day....don't miss it.,Disneyland_HongKong;;;;;;;;;;;;;
"418819754,5,2016-9,Australia,""Great day out from 11am to 8:45pmVery very humid and relatively not too busy. Several stalls , drink vendors and food places were shut. Awesome finale with the light show then the fireworks. Food is a bit on the expensive side. Great souvenir shopping but don't leave it to the very end, you will regret the queues. Train services from Central make getting there a breeze. "",Disneyland_HongKong";;;;;;;;;;;;;
418734170,4,2016-9,United Arab Emirates,The park is comparative smaller than other cities however still as magical and well designed. Good rides for all ages. Most importantly the musical shows and parades and fireworks are not to be missed and creates the real Disney experience.,Disneyland_HongKong;;;;;;;;;;;;;
418674389,5,2016-4,Malaysia,Well finally I'm here Hong kong Disneyland Must visit Must see the enterance fee about 250 HKG$ fir adult.  The cute things to reach this Disneyland resort there is cute Disney Train will bring us here :),Disneyland_HongKong;;;;;;;;;;;;;
418660698,5,2016-9,Australia,Always a great day out.  Very well maintained park with all the magic of Disney.  Even monsoon rain didin't dimish the experience as it meant no queues for the rides.  Worth stayiong for the fireworks at the end of the day.,Disneyland_HongKong;;;;;;;;;;;;;
"418366832,5,2016-9,Oman,""Loved loved loved Disneyland. I have had the privilege of being to both Disneyland and Disneyworld and Disneyland HK (DHK) does not fall short in any way. I would say DHK is most ideal for families with young children. My 5 year old daughter is their ideal target audience and I dont think I have ever seen her soooo happy! She was captivated, mesmerized and then some more :)Lets start at the very beginning. It is possible to complete it in one day provided A. You come in off season and a week day. I imagine holiday time weekends will be jam packed.B. You buy the ticket before hand. We bought ours on klook.com (was 10% cheaper than what the official Disneyland site offers)C. You are there half hour before gate opening.As soon as you enter you will have the prized photo session with Mickey and Minnie. My suggestion is get that out of the way FIRST. The lines become manic for it later as the day progresses.Start at Fantasy Land   it has the most number of rides and shows on offer. The DHK app is fantastic and with the free wifi that is provided it is easy to track the waiting queues for each ride and plan accordingly.DHK also provide for something called a 'fast pass'. This allows you to stamp your card for a ride and it provides you a time slot for which you can cut all queues for that ride. However you can only use your fast pass for one ride at a time. Use it wisely :)Now for the shows   The variety of shows are limited but are spectacular and well worth watching! Factor in show timings when planning your day.You are allowed in food water from outside. If yiu have specific dietary requirements it may be best to plan ahead as the food menu options are limited. I would recommend 'banquet hall' in fantasy land as the place which offers the most variety. Special shout out to the toilets and the staff who keep them clean and non smelly despite the sheer volume of crowds!All in all   I will cherish these memories for the rest of my life and hope my daughter does too xx"",Disneyland_HongKong";;;;;;;;;;;;;
418365159,5,2016-9,United States,Having been to other adventure park it was good to have the comparisons. We found it easy to access via the MTR and very affordable entry price. We also were not alone in the over 50s category with many others making the most of the smaller numbers and decreased demand. The train trip itself is most professional and one of the best such systems in the world. ,Disneyland_HongKong;;;;;;;;;;;;;
418294894,5,2016-9,Singapore,Start at Toy Story Land then Adventure Land in the morning. Have lunch. Watch Lion King at 2pm. Go to Tomorrowland in the afternoon. Watch the parade at 3pm. More rides. Then take away food for dinner. Save a good spot at 6:30 near the castle to watch fireworks.,Disneyland_HongKong;;;;;;;;;;;;;
"418213889,5,2016-9,United States,""Bad timing for us, we visited HK during the rainiest time of the year. But we made it work. The day before it rained all day and we were a bit worried for this trip. The weather said there will be breaks and the day started out as if there wouldn't be a dry time at all!The morning it was so wet! But no worries! With a light rain jacket everything is doable (it was especially easy for a couple without kids). The rain lessened and completely stopped! The lines were super short to all the rides! Yes it is a smaller park compared to others but coming at 12:30 and watching 2 different shows along with their night time fire work show at 7:30. We still rushed at the end to get our pictures and souvenirs. Don't underestimate how  small  it is. It is perfect for a whole day adventure.Do not miss the Mickey story book show. It was amazing! The production was great. (Subtitles are on the side for us English speakers) they did sing in English though. We also saw the lion king show and it was good as well.Their  5 min  wait at the rides was pretty walk on through. Giving those who wants to ride multiple times an easy to do.We had lunch to the food area next to the mystic mansion area (Sorry I forgot the name). But they had 3 different regions of food. We spent about 30 USD for 2 meals of Indian curry and tikka masala and their fried chicken with rice dish. Both was delish for a theme park meal! Tip: go on a weekday and a partly rainy day. Also park opens late and closes early 11 AM 7:30PM."",Disneyland_HongKong";;;;;;;;;;;;;
"418171687,2,2016-1,Canada,""It's okay, it's small, are the rides shorter cause they feel shorter ?  I wunder if Shanghai Disney is a better day out ."",Disneyland_HongKong";;;;;;;;;;;;;
"418094663,3,2016-8,United Arab Emirates,""Good place for a day out for children.But when compared to Disney Land in other places, this one seems to be quite small.Still had the regular entertainments and is good for a first timer.The lion king show was excellent.Recommended to carry water bottles from outside, as it is quite expensive to buy inside."",Disneyland_HongKong";;;;;;;;;;;;;
418041720,5,2016-9,Malaysia,Must visit place if you have young children. They really enjoy when they see their story characters come.alive. do go on a weekday if you dont want to wait in.lon queues. Also do read the park.brochure about the rides which are closed for the day or even resturants as we went to a resturant and found that it was.closed for the day. Do check the show timings and planyour rides accordingly. There are not many rides for adults but the can ride along their children. Also food and drinks very expensive inthe park.like hkd 50 for a coke and hkd 35 for an icecream. Not much vegetarian eating options at the park so we had carried our own food.buy tickets online.to save time buying tickets.,Disneyland_HongKong;;;;;;;;;;;;;
"417973306,3,2016-7,United Kingdom,""My daughter and her friend visited earlier this year and as they are both 16 they were looking forward to trying out the more challenging rides. However, to their disappointment, only Hyperspace Mountain was open, as the Big Grizzly Mountain runaway cars was closed. Whilst I do accept that maintenance is required this was on a very busy Saturday in July so it was rather annoying to pay over   50 for a ticket and not be able to experience the bigger rides. As a result they came out of the park earlier than planned as the queues for the other rides were very long. There needs to be more of the big rides to balance out the queues for the younger ages rides."",Disneyland_HongKong";;;;;;;;;;;;;
"417950738,3,2016-9,Malaysia,""I am a Disneyland rookie. Never been to one. The only cool worldclass theme park I ve been was Universal Studio Singapore and that was amaaaazing.Disneyland shows and characters were great. I enjoed the ride, parade, characters, the merchandise and food. Love them!. However my expectation of being at the so called happiest place on earth were somehow let down by rude park crews. They have very average command of English, bad at problem solving and just plain rude. Maybe because they were unable to express themselves properly because of language but I snapped more during that visit to HK than any other days while I was in HK. Irony.Putting that aside, people will still enjoy the park (minus park crews). HK Disneyland, improve your park crews please.And people, if you do have the means or extra money, give this park a skip and go to other Disneyland (Japan, Paris, US)."",Disneyland_HongKong";;;;;;;;;;;;;
417863478,4,2016-9,Hong Kong,Great for small kids on a quiet Monday afternoon or evening. And in cool weather. Not much shade for hot days and unbearable queues in holiday time. Rides don't last long so it really is better to go in quiet times when you can stay on for another go. Food expensive and endless merchandising.,Disneyland_HongKong;;;;;;;;;;;;;
"417799939,4,2016-9,Australia,""My partner really wanted to go to disneyland. Im not a big fan of theme parks. Anyway, when we were therw weather was just sauna hot and humidity. I was getting annoyed to start off with... we went to see the lion king musical. Wow. I can say around 95 aud ticket for the theme park, it is all worth it if u watch this. Better than ur normal lion king muscial farrrrr better. I almost cried when simba and lara did the duet. So overall becuz of this musical my experience was fantastic."",Disneyland_HongKong";;;;;;;;;;;;;
"417780392,5,2016-4,Italy,""Very good organization, don't miss the attraction if possible it's very good performing every attraction we watch. We just have super fun, fun and fun from enter Disneyland until finish of the day the firework.  Everything was so perfect!"",Disneyland_HongKong";;;;;;;;;;;;;
"417772524,5,2015-11,Philippines,""This was the highlight of our HK trip. My daughter had a really good time here as well as us adults. They say you are never too old for some magic and fun.Tip: come here early and if possible purchase your tickets in advance. You can get discounts and you won't need to queue in the ticket counters. It can be veeerrry long. Also,wear comfortable footwear because there will be lots of walking and running too :)))"",Disneyland_HongKong";;;;;;;;;;;;;
"417755999,2,2016-2,United States,""The park is so small, with so few people and performances that it is almost depressing. There are no new rides there either so if you are a long time Disney person you won't find anything new or exciting. You will be much more pleased with Shanghai Disney which is only a short two hour flight away."",Disneyland_HongKong";;;;;;;;;;;;;
"417754293,5,2016-2,Australia,""What can I say? It's Disneyland! Bring lots of money if you can't control yourself from buying cute things and food :) like me.They don't allow SELFIE STICKS I guess for the safety of other people around you. Be there as early as you can so you can go on the rides and attractions before it gets too busy. Toilets are clean but always bring your own wet wipes in your  survival kit  :)As you enter, the staff will. Check your bags, be nice when they do. It's for your own safety :)."",Disneyland_HongKong";;;;;;;;;;;;;
"417727533,5,2015-12,United States,""Really, once inside, it was not much different to being at Disney in Anaheim. I loved it here and would highly recommend for any Disney fans. IT's a little smaller but still wonderful. A little hard to get to as you go by train then bus. "",Disneyland_HongKong";;;;;;;;;;;;;
"417700011,4,2016-9,Singapore,""It was easily accessible by the MTR and we beat the queue by getting our tickets in advance and redeeming them via the self help ticketing machine. It was a pouring day to our dismay but the rain did not affect our mood at all. With the ponchos and umbrella, we still made our way through the theme park. It was the nth time here and we are still not tired of it! My girl enjoyed her time at Fantasyland most but it was quite a disappointment when we realised that the Fantasy Gardens was suspended on that day. We didn't manage to take photos with any characters for this trip. Despite the rain and suspension of the Fantasy Gardens, we still had fun there. It's indeed a happy place on Earth! "",Disneyland_HongKong";;;;;;;;;;;;;
"417685543,4,2016-8,Hong Kong,""Always Disneyland is a place for kids or adults who act like a kid. We are all kids when we get there and no exception for me as it is just a place to escape from reality world a while and back to the childhood. Brought up a lot of memory and the best is still a small themed park like Hong Kong they still have all elements like Firework, Castle, train, parade and all characters. I have to praise the staff that they always smile even I found it is not civilized there for some rude behaviours but learning is believing.... I believe everyone should have their childhood back to that age they want for few hours here.One thing I really like is they have the localized party like Halloween and it is not just about Disneyland Characters but more into the real world. Restaurant   One thing I really dont like is less choice and quite long queue and poor management for serving but again, getting to learn is more important."",Disneyland_HongKong";;;;;;;;;;;;;
417471920,4,2016-9,Malaysia,Well run and organised theme park. Instructions and assistance by park crew were great and easy to follow. The bad apples were tourist from China who try to bulldoze and cut queues.,Disneyland_HongKong;;;;;;;;;;;;;
"417404032,5,2016-9,Macau,""HK Disneyland is a wonderful combination of Hong Kong hospitality with American inspired imagination and creativity. By far this is the  1 location to visit in Greater China. Star Wars: The Park has recently added significant Star Wars additions. These are now must see sights. For example, Space Mountain gives you a journey through space as a Jedi Knight. You can even meet some of the characters. We had our photo taken with Chewbacca and R2D2  so memorable and fun.Seasonal Decorations: Disney does a fantastic job with decorating for the holidays, currently they have the Halloween decorations up. The park looks fantastic, spooky in a Disney type of way.Park too small??!! NO WAY! Just try to do this entire park in one day with your kids. It's impossible. The park is huge in the eyes of a child, one of the best places on earth.Restaurants  The food, food handling and preparation is of the international standard so you do not need to have any concerns. (In the PRC, you never know.) There's a wide variety of food options from Chinese to international cuisine. Staff  Fantastic team there to help in any way possible. Highly Recommend, bring your kids and enjoy lifelong memories."",Disneyland_HongKong";;;;;;;;;;;;;
"417381122,4,2016-9,Singapore,""HK Disneyland is easily reached via MTR. Book tickets via klook, tickets can be printed via kiosk with barcode. No need to queue and cheaper. The place is not that big, rides are not that thrilling, more for younger kids. My girl did enjoy herself. Food is expensive. Most rides are ok with bags. For those that are not, you just need to put the bags at the side, it's safe. Food is expensive, they did allow us to bring in our water bottles. The fireworks at the end was nice. However it's rather small so one day is enough. "",Disneyland_HongKong";;;;;;;;;;;;;
417334514,5,2015-12,Finland,This was my first visit to any Disneyland and have to say that could not expect more! The rides and other attractions are just fantastic and so well built also visually that you can do nothing but enjoy! We spent there 2 days which was quite suitable amount of time for two adults to see the park. The queues are sometimes long but still way shorter than for example in Universal studios in Osaka. On top of everything the awesome fireworks in the end of the day while music is played on the background is just perfect combination of joy and happiness! I really do recommend this place and look forward to visit also the other Disneylands!,Disneyland_HongKong;;;;;;;;;;;;;
"417296165,5,2016-9,Hong Kong,""HK Disneyland is a child's dream trip. There are few day trips you can give your child that will create a life long memory, this is one of them.Staff  the team at Disneyland is so friendly and helpful. They are all so kind when answering questions either from adults or directly from your kids.Dining: the food options are varied. I recommend trying the food outlet near the Buzz Light Year ride, real good fish burgers.Star Wars  Disney has recently added a significant amount of Star Wars theming, including photo taking with characters. We got our photo with Chewbacca, so much fun.Too small? Are you kidding?? No Way!! It is impossible to do this park in one day. From a child's perspective, it's huge. You will be carrying your child asleep in your arms as you leave the park in the evening, having not seen everything. Highly recommend."",Disneyland_HongKong";;;;;;;;;;;;;
417139008,5,2016-9,Fiji,Went with younger siblings. We had a blast in the rides and the food and the disney chracters was great. The end fireworks was awesome. Great place to visit with family.,Disneyland_HongKong;;;;;;;;;;;;;
417128260,5,2016-9,Hong Kong,Go there with your young kids   you would feel magical when you see their happy faces. The staff (most of them anyway) seem much friendlier and happier compared to other tourist attractions in HK. Best to go earlier in the day to avoid the crowds. ,Disneyland_HongKong;;;;;;;;;;;;;
416974114,5,2015-10,Singapore,love the Disneyland. Comparable to USS. The Rides quite thrilling. foods wise ok. will come again to visits when my sons grew up,Disneyland_HongKong;;;;;;;;;;;;;
"416836950,3,2016-5,India,""There is not much for adults to enjoy. I was a bit disappointed. I felt Grizzly Glutch is the best part of disney land. Getting vegetarian food could be a challenge. it is a full day activity. Universal Studio, Singapore and Ferari World Abudhai in my view are better. Paint the night parade and fireworks at night is worth a watch."",Disneyland_HongKong";;;;;;;;;;;;;
"416800073,5,2016-9,Australia,""This was my first ever Disney experience and I loved it. From he moment the disney train arrived to the platform I instantly reverted back to a child again. I bought my partner and my tickets off of klook and got to by pass the long line to buy them on the day. I was told the best way to start the day was to make your way to the back of the park which is what we did but while the world opened at 10:30, Grizzly Gulch, Mystic Manor and Toy Story world didn't open until 11. Our favourite ride was the Star Wars indoor coaster! Followed closely by the Mystic Manor experience. Although by about 12ish the rain started and got extremely heavy, we tried to carry on with the day but it got too much and we left at around 3ish. Overall it was a great day even with the rain, and before then we were lucky enough not to have to wait very long at all for rides."",Disneyland_HongKong";;;;;;;;;;;;;
"416724192,5,2016-7,Australia,""Like each of the Disney Parks around the world, HK Disneyland makes you smile from the time you walk through the gates until the time you leave. Not as big as its US cousins, but a good selection of rides. Modern, clean, easy to get to from HK. And, provided you stay clear of HK and China holidays, MUCH shorted queues than other Disney Parks. Well worth a visit if you are travelling to HK."",Disneyland_HongKong";;;;;;;;;;;;;
416454825,4,2015-12,Singapore,There are two restaurants which offer Halal cuisine in Hongkong Disneyland. Overall the themepark itself is small but clean. Great for families with small children.,Disneyland_HongKong;;;;;;;;;;;;;
"416413994,4,2016-9,Germany,""If you are a Disney fan its definitively worth the visit. It is interesting to see the difference between the parks in the US and here. The Hong Kong park is much smaller and offers less attractions than Florida or Anaheim. But it is also cheaper   we payed around 70 Euros for a 1 day ticket.So if you are not the hard core Disney person, spare the time and stay in Hong Kong or go to Macau for a day. And go to WDW in Florida instead which is much better."",Disneyland_HongKong";;;;;;;;;;;;;
"416384393,4,2016-6,United States,""The disneyland has added new attraction ever since the last time I had visited there, including star wars. But they closed space mountain, which is a very popular attraction in order to refurbish it."",Disneyland_HongKong";;;;;;;;;;;;;
"416356645,4,2015-10,Hong Kong,""Disneyland   the name says it all!  Great colourful place, especially for young ones.  Wear comfortable clothes and shoes as its a long day out.  Quite a lot of walking."",Disneyland_HongKong";;;;;;;;;;;;;
416332980,4,2016-9,Australia,we went on a rainy humid day.....the crowds were nearly zero..You could jump between rides as often as you liked......The food and drink is on the high side.....some rides missing from other parks but enjoyable.....boat ride at Small world excellent and long.....jungle ride was very good too but over too quickley.......amazing place made better by smell crowd,Disneyland_HongKong;;;;;;;;;;;;;
"416321612,4,2016-8,New Zealand,""Was an amazing thing to visit, definitely a good 6 to 9hr day depending on the rides you want to go on. Be aware though the train ride there and back can get very busy, we got there by 11.30am an hr after it opened on a week day. "",Disneyland_HongKong";;;;;;;;;;;;;
"416318556,4,2016-9,Singapore,""It was pouring the day we visited, which took some fun out of the Disneyland experience. However, we managed to watch the shows and do indoor activities while waiting for the rain to stop. The staff in hk Disneyland seemed to be rather brusque, characteristic of the hong kong people's working style. That marred the Disneyland experience a little. "",Disneyland_HongKong";;;;;;;;;;;;;
"416267910,5,2016-9,United States,""I live near Disneyland in California so going to Hong Kong Disneyland I had a lot of experience to compare it to. It was absolutely delightful. Certainly not as many attractions yet but what they have done is absolute quality. We loved it! Big Thunder has a surprise your not expecting so Do Not watch the ride first, just get on it and enjoy! But without a doubt the best thing about HK Disney is Mystic Manor! We thought it was going to be something like Haunted Mansion. But not at all. It is its own attraction that is absolutely amazing. We were almost speechless the first time and then we had to go on it 3 more times just to absorb it all. It's magical!"",Disneyland_HongKong";;;;;;;;;;;;;
"416166748,4,2016-9,United Kingdom,""This is a must do if in Hong Kong! If possible, buy your tickets from the airport as they're even cheaper than Klook! I definitely recommend buying the meal coupon from Klook which costs $88";" it works out that you get three drinks for free and when soft drinks are $30 each, you save quite a bit!We arrived by MTR and the Disney Resort line is just superb   Disney are spot on when it comes to detail. The train windows were in the shape of Mickey Mouse as were the hand rails   see photos attached. I believe the MTR cost us $45 from Tsim Shau Shu one way.We arrived at 9.45am and the park opened at 10am. The 'lands' don't open until 10.30am so the first 30 mins is for exploring Main Street and having photos with characters. For some bizarre reason, they stagger the land openings with half opening at 10.30 and the other half opening at 11.There were plenty of characters about to have photos with with waiting times of 10 15 min which isn't much if you've been to Orlando! We did all the rides but the top attraction for us was definitely the Geyser Gulch! There are FastPasses available for Winnie the Pooh and Hyperspace Mountain which you should take advantage of to skip the queues   speaking of queues, as we went during the week, we didn't wait longer than 15 min for any ride show. We did all the shows but the best show had to be Mickey's PhilharMagic.We stayed and watched the Night Parade and Firework display which were both magical. A full day is needed to make the most of it!"",Disneyland_HongKong";;;;;;;;;;;;
416137490,5,2016-9,Australia,My husband and I are in our 30s with no kids and still had a great time. We even lined up to have photos with Mickey and the other characters! The day we went there was on and off rain but that did not dampen our spirits. We had a ball and the lines were so short we waited no more than 5 or a 10 minutes for rides or attractions. Food a little overpriced but that is to be expected.,Disneyland_HongKong;;;;;;;;;;;;;
"416095424,5,2016-9,Indonesia,""those who worry whether HK disneyland could in one day, do not worry, there are some tips that can be done especially with children aged 2 years and 3.5 years1. Come on weekdays not weekend2. Come early, at 10 am have been standby at the entrance3. if you want to take pictures with Mickey and Minnie at Main Street USA, see the queue, if the queue length then skip4. Go straight to fantasyland (cinderella carousel, dumbo flying elephant, fantasyland train station, adventures winnie the pooh, mickey philharmagic, mad hater tea cups)5. At 11.30 go to adventureland to watch festival of lion king (start @12PM)6. Have lunch @tahitian terrace7. Enjoying jungle river cruise n tarzan's treehouse8. Go straight to tomorrowland (space mountain, orbitron, buzz lightyear astro, jedi training)9. Standby to see fantasy parade along mainstreet at 2.45PM (see the parade in the throughway between fantasyland and Tomorrowland at 3PM)10. Take a picture with some disney character in fantasyland before go to toystoryland (RC Racer, slinky dog spin, tou soldier parachute drop)11. Go to mystic point (mystic manor, garden of wonders)12. Go to grizzly gulch (big grizzly mountain runaway mine cars, geyser gulch)13. Go back to main street and standby in front castle at 6.00 PM (take a rest and prepare for disney paint the nite parade then a spectacular fireworks Disney in the stars, make sure to stay in the middle of park in front the castle as the best spot)14. Let's buy various souvenirs along main street before going home"",Disneyland_HongKong";;;;;;;;;;;;;
"416025693,4,2016-9,India,""i have seen before Disney land Orlando, and this very small in front of that one but you feel nice there. if you planning to travel HK for Disney land and Ocean park pl make sure one thing pl don't do that back to back, its very hectic because its very trying and you have to walk a lot. give one day break in between. its start from 10:30 morning till the 8:00 pm last is light and fire show. so go early finish all ride  show. start Wars show is very scary so don't take you kids. first finish tomorrowland after that Fantasyland & adventure land. there is couple of food court but expensive out side food not allowed( biscuit, chips, Chocklet are allowed) Water is cost 30 HKD but i recommend pl carry empty bottle in refill there, lots of water dispenser is available. don't take big bag trolly bag it not permitted and you have to keep in locker at a cost of 120HKD. last show is mickey parade after that light and fire show."",Disneyland_HongKong";;;;;;;;;;;;;
"416021251,5,2016-8,United Arab Emirates,""It was awesome, the day we went was their 10th anniversary, lots of shows was there during the day. The atmosphere would make you feel like a teenager. Had a lovely time with the family, would love to go back."",Disneyland_HongKong";;;;;;;;;;;;;
"415960710,5,2016-9,United Arab Emirates,""While reading reviews and comparison between going to Disneyland or Ocean Park, I always see Ocean Park being the winner and Disneyland being a disappointment.It definitely was not. I've been to Disney parks in Japan and Florida years ago but still loved the Hong Kong version. My friend did not want to leave.The shows were great. Lines were not long on a Saturday. The longest time we spent waiting was 15 minutes for the Hyperspace Mountain. You will be able to get a good view of both parades even if you arrive late.Not to miss of course are the fireworks at 8 in the evening. It was a very magical day for me and my friend."",Disneyland_HongKong";;;;;;;;;;;;;
"415877090,5,2016-6,New Zealand,""Hi folks. We went to the Hong Kong Disneyland with the whole family. Ten of us. Adults, teenagers and young ones of five and six. It was an extremely hot day at 35c. Hong Kong was in a heat wave and we were not really complaining!We were not disappointed with Disneyland The trip by train is easy. Simply go down into the underground and if you get stuck or are a little nervous about traveling in a strange country, ask the staff. They are really good. The train is  pimped out  specifically and gets the young ones excited. Once you arrive, the processes to get in are great. I believe that it is easier to buy tickets on line before hand. Then you just have to verify once inside DL. Rides are great, food is nice but expensive. If price is an issue, shop around a bit inside as some places are more expensive than others. The place is spotless and I mean spotless. Not one tiny spec of rubbish anywhere. Staff are excellent and very friendly. Good grasp of english as you would expect in Hong Kong anyway. Remember, Hong Kong is a safe place. Enjoy your trip and try all the local food. Travel safely. J"",Disneyland_HongKong";;;;;;;;;;;;;
"415784025,3,2016-1,Germany,""We allowed a full day for this, getting to the park nice and early. We needn't have rushed   it's so small it really doesn't take very long to get round the whole park. The up side is that means you can take things a bit slower knowing that you'll still get to see everything. "",Disneyland_HongKong";;;;;;;;;;;;;
"415778097,1,2016-8,Spain,""The park is far too small for the amount of people that are entering. There are long wait times and queues for everything. Security is a joke   they don't actually tell you anywhere what you aren't allowed to take in which means that nobody knows and this creates a huge queue with people asking why they can't enter with things and arguing about where they can leave things to collect them on the return. The queue management for everything is just a disaster from buying tickets, queuing to get in and out of the park and buying food   it's slow and badly organised and if you go in the summer most of the time you are waiting outside in 30 degree heat. No ideal at all. There aren't many rides and you can probably do every single ride in the park in half a day if there were no queues. There was always a queue for the toilet and they were not kept very clean at all. Food and drink is expensive so I would recommend that you took your own   make sure your drinks are in a plastic bottle. The metro station is about a 5 minute walk from the park and be warned that at the end of the day you will have to wait a long time in complete chaos just to get into the metro station. Not sure why Disney doesn't offer a bus service to the park entrance from the metro station and the buses that take you to the hotels. Buses to hotels were also a complete disaster. You have to wait again in a long queue and the bus stops at the Disney World hotel first and then moves on to the Hollywood Hotel. Not sure why they can't have separate buses as it just makes the journey so much longer. Park was a big disappointment and I wouldn't recommend it to anyone. Hong Kong has another theme park which is called Ocean Park. It's much better than Disney, better value for money and better organised. Would not return here and would not recommend to anyone."",Disneyland_HongKong";;;;;;;;;;;;;
415768414,5,2015-12,Philippines,I am so glad we brought my niece here. The joy on her face is a precious memory that I will store in the treasurebox of my mind. The Grizzly Gulch is the best ride by far! We rode it three times.,Disneyland_HongKong;;;;;;;;;;;;;
